RXNORM_NAME,ClinVec_0,ClinVec_1,ClinVec_2,ClinVec_3,ClinVec_4,ClinVec_5,ClinVec_6,ClinVec_7,ClinVec_8,ClinVec_9,ClinVec_10,ClinVec_11,ClinVec_12,ClinVec_13,ClinVec_14,ClinVec_15,ClinVec_16,ClinVec_17,ClinVec_18,ClinVec_19,ClinVec_20,ClinVec_21,ClinVec_22,ClinVec_23,ClinVec_24,ClinVec_25,ClinVec_26,ClinVec_27,ClinVec_28,ClinVec_29,ClinVec_30,ClinVec_31,ClinVec_32,ClinVec_33,ClinVec_34,ClinVec_35,ClinVec_36,ClinVec_37,ClinVec_38,ClinVec_39,ClinVec_40,ClinVec_41,ClinVec_42,ClinVec_43,ClinVec_44,ClinVec_45,ClinVec_46,ClinVec_47,ClinVec_48,ClinVec_49,ClinVec_50,ClinVec_51,ClinVec_52,ClinVec_53,ClinVec_54,ClinVec_55,ClinVec_56,ClinVec_57,ClinVec_58,ClinVec_59,ClinVec_60,ClinVec_61,ClinVec_62,ClinVec_63,ClinVec_64,ClinVec_65,ClinVec_66,ClinVec_67,ClinVec_68,ClinVec_69,ClinVec_70,ClinVec_71,ClinVec_72,ClinVec_73,ClinVec_74,ClinVec_75,ClinVec_76,ClinVec_77,ClinVec_78,ClinVec_79,ClinVec_80,ClinVec_81,ClinVec_82,ClinVec_83,ClinVec_84,ClinVec_85,ClinVec_86,ClinVec_87,ClinVec_88,ClinVec_89,ClinVec_90,ClinVec_91,ClinVec_92,ClinVec_93,ClinVec_94,ClinVec_95,ClinVec_96,ClinVec_97,ClinVec_98,ClinVec_99,ClinVec_100,ClinVec_101,ClinVec_102,ClinVec_103,ClinVec_104,ClinVec_105,ClinVec_106,ClinVec_107,ClinVec_108,ClinVec_109,ClinVec_110,ClinVec_111,ClinVec_112,ClinVec_113,ClinVec_114,ClinVec_115,ClinVec_116,ClinVec_117,ClinVec_118,ClinVec_119,ClinVec_120,ClinVec_121,ClinVec_122,ClinVec_123,ClinVec_124,ClinVec_125,ClinVec_126,ClinVec_127
IRON CARBONYL,-13.151608,-9.566162,-8.291058,-10.500836,-10.780306,11.381818,-6.446128,-11.912368,-10.942849,-12.011543,3.6540537,9.392423,-3.4829721,9.420529,6.9389725,5.070794,4.21919,11.731953,-9.917346,-13.542487,10.227045,8.13017,12.831229,12.252925,8.851433,-0.66119677,-3.4121149,3.830299,-2.3780155,2.2912617,12.649912,1.2521716,3.2256336,-9.521581,-12.806464,-1.9343361,-6.116311,-6.974087,-8.2929325,13.557758,9.914917,9.207492,3.5877588,6.0371456,-9.696919,-3.4351714,5.0115223,3.0479054,-3.4583287,-5.934819,9.654496,-1.8126135,-7.2075005,-10.688737,-2.546826,0.031172823,-9.228555,4.1046343,-3.206848,-7.1735163,9.005056,5.242009,-0.6924658,11.401477,-5.4150763,5.648531,-4.0691166,11.719578,-6.3071766,-9.531244,-7.597906,4.4865136,-6.917116,-9.024187,-6.751094,-1.2428148,2.0666785,-11.124028,-5.8897486,3.685931,6.7364006,9.350386,-10.521164,-12.147927,-7.6879115,-2.398871,-5.897628,-11.978878,-13.303838,-0.9611422,-0.8572365,14.229689,-2.3436306,12.178294,-5.816465,8.194127,-13.741878,2.4352362,-1.8910166,-5.5184345,0.15371029,-3.8590844,-10.661946,-3.5153627,-8.065437,-9.524036,4.5278482,5.8770094,10.389141,-0.42758295,0.15206441,-6.6474166,2.6086855,-8.237676,-4.0045314,1.8937093,3.7941113,-2.5575948,10.974085,5.3447905,11.867186,1.5148741,-9.005444,-9.045968,9.350966,-14.928451,-1.1745418,0.6161288
IRON POLYSACCHARIDE,-13.709608,-9.093607,-10.306346,-10.99925,-7.740157,10.148025,-8.5734825,-11.125613,-8.531052,-7.5309668,5.825979,11.53323,-5.2999873,12.449058,5.906726,7.3621492,4.0397515,14.445265,-11.259586,-10.719527,6.5081744,4.655023,9.884784,11.552067,11.780614,2.4545763,-7.1399837,-0.5149058,-1.9622748,5.7651606,12.58149,2.2231827,6.1694527,-11.510969,-11.251007,-4.013602,-8.165859,-5.994449,-8.345621,11.786751,9.761548,10.1857395,3.7448022,3.8413322,-9.377899,0.120709985,5.030968,5.806442,-3.2350903,-6.03989,5.8331285,-3.547576,-8.827491,-7.753739,-4.002848,-2.0138712,-6.8109775,5.679058,-2.3710093,-6.1143665,6.890926,4.363607,3.7502801,10.181784,-0.74029404,6.0106173,-5.877668,11.473047,-5.590984,-5.066534,-6.1190724,0.2545913,-3.272396,-8.160351,-9.086922,-2.263184,3.7017894,-6.6197777,-4.3188415,5.4648156,6.3216295,10.062887,-7.6994133,-12.064695,-7.93803,-0.2610639,-8.154732,-9.203751,-12.212422,-5.8683705,0.8555957,13.756981,0.27822667,11.709173,-7.692496,8.452315,-10.156601,4.542472,-4.527335,-8.160016,-3.3269014,-3.0437124,-11.825761,-6.526826,-5.317752,-10.708968,8.41247,4.229272,8.035324,-4.012308,1.8243911,-9.435062,2.669713,-10.978223,-8.682568,4.153301,5.3924603,0.15160273,11.160773,5.221462,12.380181,2.0048723,-7.7321787,-7.458604,5.9019647,-12.995013,-3.65062,1.293131
IRON SUCROSE,-11.972804,-10.512072,-7.2494106,-7.6014466,-8.193209,11.901841,-6.4817867,-12.509996,-8.914762,-12.682494,3.5225332,9.1755085,-2.888702,9.499067,7.4558816,4.3586297,3.197043,11.812349,-9.298886,-11.5777645,9.755933,8.422265,13.271956,12.514189,9.235979,1.0298928,-3.1699488,5.005194,-4.8765135,4.018077,13.240156,-0.36664602,2.4751244,-10.170908,-11.530802,-0.96360296,-6.5283685,-7.216684,-5.3891115,13.356865,8.404401,9.3643,2.6749115,6.361913,-11.257588,-2.441241,2.8073764,4.690545,-4.889573,-4.464595,8.669396,-4.289856,-8.446432,-8.349343,-1.1827422,-0.107516535,-9.420006,2.8212793,-1.2946675,-5.3486876,7.1395483,3.962445,-0.41331208,9.646689,-2.845026,5.382967,-4.018232,9.416814,-8.267768,-6.173959,-5.463269,6.4296584,-4.86658,-8.712764,-5.000545,-3.5981522,2.5209825,-10.917261,-4.419282,3.3265538,6.5144997,10.006762,-10.121998,-12.961465,-7.419296,-4.2827716,-8.336769,-10.825203,-12.474264,-0.2881696,-0.8528484,13.027132,-0.24439882,10.418852,-3.7217033,6.1742463,-13.111198,2.5551853,-4.865477,-7.798329,0.05681035,-3.0511677,-11.371565,-4.745313,-8.3276615,-9.269237,4.600097,6.349955,10.222723,-1.0097882,-0.8063554,-8.4633255,3.6471353,-10.150734,-6.1070585,1.1659542,2.9752774,-2.6825793,12.475188,6.077459,12.650969,-0.69292724,-7.266865,-9.679062,7.0617867,-13.515849,-0.22486387,0.07328795
IRON-DEXTRAN COMPLEX,-14.423125,-9.514125,-9.372549,-10.694853,-8.862603,11.1910515,-7.2167234,-9.403867,-9.631822,-6.773981,4.1164594,9.890627,-7.21593,11.613495,6.831931,6.1249957,6.239408,13.450292,-12.318172,-11.345272,7.28479,5.361685,9.745868,10.996201,11.5014305,-0.6065257,-5.562482,0.25344378,-2.5575356,3.603169,11.084503,2.4356673,6.744202,-11.829083,-11.664547,-2.9425626,-7.4639874,-7.5132017,-8.395992,11.986897,8.170673,9.072524,2.9144347,2.3151672,-7.8707666,-2.1361308,4.7054443,5.191293,-4.9103837,-5.3981185,6.894836,-1.3759751,-8.365111,-8.66275,-4.7694645,-1.1496592,-8.093721,4.492111,-1.2015074,-6.5087285,8.278914,4.626052,2.023355,10.683377,-2.4332693,7.648487,-4.231362,12.056263,-4.4069576,-6.7242236,-7.697265,0.5590919,-4.2569757,-6.6967998,-9.9311905,-0.8721663,2.3694105,-7.4409723,-5.4027853,5.908605,4.986167,9.36706,-7.870365,-11.669876,-6.430059,-0.79047906,-7.2901006,-9.060368,-12.016411,-4.8126335,0.65300155,13.424456,0.10417327,12.06913,-8.448157,9.224464,-10.76864,2.9799733,-2.805579,-6.74642,-2.8960505,-4.875009,-10.956394,-7.316295,-6.1902924,-8.426926,7.765304,4.295137,8.9488945,-2.6675344,2.3590164,-7.122513,2.0490541,-10.490906,-7.3889,3.875413,6.063584,-1.4122963,10.918505,3.0138323,11.876148,2.2680101,-9.283009,-5.776967,6.3755836,-12.843592,-3.212555,0.05392103
ISATUXIMAB,-12.159328,-8.607894,-7.402901,-9.993927,-11.307051,10.807257,-4.4286184,-11.167357,-11.968105,-13.310546,3.6134121,7.8727274,-1.6882862,7.5560627,7.2733145,3.4749093,4.023803,9.506914,-8.565244,-14.243786,11.103235,9.787826,13.600283,11.663473,6.48526,-1.94616,-1.9908948,5.4084377,-2.6056242,-0.09394258,11.808769,0.30446374,1.9252851,-7.5788174,-12.473074,-0.52054495,-4.3005695,-6.5978446,-8.359255,13.379345,9.480523,9.614124,3.2344553,6.9766445,-8.8762455,-4.876853,5.6083803,1.8179407,-2.400697,-6.382342,10.822474,-0.6049789,-7.0088234,-11.696001,-1.6352017,1.6807287,-9.810059,3.6495967,-3.8717942,-6.5080075,9.119091,5.8936124,-2.1880193,11.068863,-7.530982,5.080078,-2.8576918,11.328505,-5.4908605,-11.685572,-7.4729958,5.8007307,-7.160635,-9.42967,-6.3270383,-1.3164426,1.5903491,-12.193252,-6.2405205,2.9652498,5.9883156,8.700256,-10.300986,-10.959688,-7.5759478,-2.0868552,-4.126328,-12.2991905,-12.798721,1.1657568,-0.9177999,13.624673,-2.406831,11.336904,-5.614031,7.519785,-14.777838,1.657696,-0.7864546,-3.3950868,2.1804674,-4.5355124,-9.597253,-1.8517442,-7.8679714,-9.067342,3.6137905,6.1236725,10.8360195,0.9366058,-1.7951734,-4.3957276,3.1425877,-6.6755705,-2.0378613,0.56821996,3.5064778,-3.7794018,9.796824,4.446168,10.251739,1.55215,-8.910184,-9.170431,10.593932,-15.185397,-0.27567828,0.9660126
ISOCARBOXAZID,-11.474851,-10.069172,-8.074323,-4.6483593,-2.5626733,10.830199,-7.490246,-9.47953,-4.3954396,-6.045293,5.034698,10.045389,-5.7006397,12.009279,7.9604554,5.0830927,4.0548005,12.660108,-10.560863,-5.6621966,3.970022,5.1209373,9.455825,10.641847,11.8972845,2.9947035,-5.945516,0.8797211,-7.0664167,7.088872,11.145525,-0.17620805,6.551841,-12.276825,-8.253326,-1.6233791,-8.5428915,-6.898081,-2.0213847,10.555197,4.653294,9.711436,1.7085413,1.953849,-9.607353,1.0519786,1.4413769,9.524712,-6.829566,-3.4225175,3.0760143,-5.9040136,-10.675061,-3.8469813,-2.787298,-1.7688591,-6.965707,2.885002,1.9011441,-1.3355656,3.6273034,1.2005794,4.08089,5.468595,3.4569201,6.8988495,-4.15543,6.8241763,-7.575263,0.953056,-2.9242375,2.6320438,1.3851094,-5.9095435,-7.4264727,-5.5563025,4.359416,-5.745719,-0.77935165,5.1208425,3.5864727,10.738271,-5.5845966,-11.496229,-6.06313,-3.824247,-12.21909,-5.825177,-9.263518,-4.076137,0.81529474,9.851521,5.6833253,7.3687787,-5.096532,5.060716,-7.865561,4.1815987,-8.619025,-11.191082,-4.1911774,-2.9621317,-12.219283,-9.336419,-4.9289265,-8.31562,8.369532,4.8044744,7.1675525,-5.4361916,0.70008415,-10.802361,3.6993861,-13.880214,-12.365657,3.4380627,5.49202,-1.4506917,12.584451,3.656904,11.762105,-0.97832197,-4.780953,-5.2322416,1.4788578,-9.308745,-2.846296,0.06903174
ISOLEUCINE,-13.308487,-9.950936,-9.008585,-8.3507395,-8.352587,11.903046,-6.6063676,-10.707421,-8.851198,-10.155068,4.73514,10.001805,-4.7131195,10.91015,9.018852,4.9495926,5.269511,11.578926,-10.860413,-10.736763,7.5739837,8.327111,12.529497,12.101915,10.044574,-0.81620264,-4.3599,2.9644694,-5.0105,2.9191957,11.659529,1.0767372,5.657046,-10.919638,-11.880141,-1.5592916,-7.4925294,-7.5892644,-5.7848663,13.241669,7.432767,10.256429,3.387431,4.045593,-9.199566,-2.2692404,4.714727,6.6763177,-5.1735897,-6.10072,7.3115263,-2.6480012,-8.970434,-9.567175,-3.6247647,-0.47512868,-8.993009,4.2175016,-1.6999682,-4.0944424,7.7200775,3.2715394,1.1311344,8.824956,-3.2062514,7.07339,-3.923248,10.130285,-6.7177773,-6.474206,-6.7895656,3.989692,-3.5910392,-8.537747,-8.163046,-2.4575374,3.5866165,-10.229405,-3.5423882,4.392046,5.007278,10.786792,-8.714677,-11.595091,-7.550673,-3.4208508,-8.6546,-10.342383,-12.101933,-1.2245885,-0.8658576,12.960554,1.8034835,10.5894575,-6.6626244,7.8600597,-12.240169,3.5831983,-4.005957,-7.758235,-1.8636233,-4.476801,-11.860169,-5.6711183,-6.934683,-9.216954,5.864231,6.5750294,9.435539,-2.9112663,0.19511847,-7.823052,2.597448,-10.65141,-7.54844,3.1199322,5.976804,-3.5234027,11.929338,3.7979345,11.364026,1.6021394,-8.152486,-6.4855466,7.5715866,-13.892092,-2.7254477,1.2567831
ISOMETHEPTENE,-12.176872,-11.360965,-6.6294518,-6.912303,-7.4460626,12.532801,-6.7995367,-12.440965,-8.521097,-11.929273,2.6394255,8.9180155,-3.9732938,9.750833,7.265928,4.22398,3.5055237,12.562381,-9.909545,-11.140021,9.873844,7.748268,12.801548,12.503868,10.1251,1.4490274,-2.9623992,5.045041,-5.5137844,5.0268564,13.518834,-0.6799739,2.535427,-11.08131,-11.223142,-0.743846,-6.787612,-7.8682766,-4.6754827,13.271147,7.7750444,8.669973,1.8967421,5.7257395,-11.663593,-2.4686623,1.4675888,4.8712244,-6.265067,-3.2238128,8.514366,-4.7765455,-8.786069,-7.1510115,-0.9370155,-0.24051215,-9.716913,1.8217213,0.24011847,-5.6074543,6.8763957,3.8654666,-0.55731714,9.752875,-1.4993684,5.9275146,-3.6809783,9.279863,-8.692378,-4.87,-5.108083,6.6034675,-4.618873,-7.5794234,-4.7640166,-4.1236157,1.9637818,-10.407769,-4.543753,3.7224245,6.268965,9.8821535,-10.188003,-13.706891,-6.588006,-4.920436,-9.306721,-10.073538,-12.344935,-0.8622084,-0.46399593,12.695906,-0.046972036,10.321426,-3.1342623,5.7495174,-12.734517,1.9594445,-5.7218075,-8.573625,-0.22431472,-3.037671,-11.508708,-6.21944,-8.863241,-8.530226,5.0457,5.8752055,10.562909,-0.84992313,-0.22327957,-9.021456,3.9456341,-11.14524,-6.853253,0.9335271,2.4824128,-2.377317,13.169428,6.0359564,13.560585,-1.7697865,-7.1631804,-9.695835,5.6661286,-12.623318,0.34203652,-1.2050864
ISONIAZID,-9.595723,-8.558124,-5.703028,-6.440808,-13.661915,10.927791,-8.144133,-10.683998,-4.8251815,-12.218182,-2.2754254,8.2881,-5.161381,6.263557,8.462163,5.3798547,5.0042095,5.466663,-7.407569,-8.946237,6.7915897,7.3876085,11.551651,11.153663,6.227487,-7.3234534,1.275836,4.77242,-0.6001245,-0.34845468,7.1625795,6.6464033,3.4362495,-7.353733,-14.439378,-3.9967203,-8.663615,-7.232655,-2.122865,13.164304,6.5369377,-0.3156938,7.3573318,2.6992476,-6.742536,-3.356669,4.285025,3.4284742,-6.347506,-5.1723146,7.210376,0.18123177,3.2627048,-13.508554,-6.245676,-4.653907,-6.4372544,3.691008,-5.1775327,-6.3544445,11.491222,-2.569195,-3.9655058,7.325437,-9.260363,4.93794,-4.5187874,7.3576555,-8.976505,-7.8477297,-11.823084,6.1252685,-13.233678,-8.031732,0.11250308,7.0286427,2.3465316,-15.561192,-1.5956783,-1.5500233,7.9389644,7.686271,-14.250687,-7.883273,-5.9956985,-10.75429,-5.1101522,-14.705744,-12.0875435,6.2050433,-9.961319,11.090231,-6.892813,11.657538,-0.42540312,9.559793,-10.757087,2.6860707,4.8876348,-5.9216595,-3.3401592,-0.70540404,-7.8337097,3.2383304,-11.680619,-4.6740904,-8.739292,10.696749,6.548426,-0.43563,7.068295,-5.9291363,-6.481977,-0.8900411,2.3726337,5.421496,3.3487928,-6.116474,9.112919,6.4073486,8.062376,5.1928215,-9.291816,-2.6500757,13.285631,-14.2654705,-3.2467864,2.1780581
ISOPROPYL ALCOHOL,-11.55539,-11.85953,-7.209688,-4.615816,-7.2098165,13.223041,-8.555307,-13.267897,-5.2305045,-12.6669445,2.4271462,10.4772625,-4.3253264,10.569797,9.815566,5.005668,3.6526334,11.225098,-9.641006,-8.316309,7.349905,8.532336,13.738664,13.490194,10.534022,0.17934875,-2.6297476,5.247732,-6.9185243,5.4736986,12.755653,0.90351635,4.0508275,-11.60663,-12.165627,-1.633728,-9.419542,-8.233248,-0.96977276,14.203295,6.3781786,7.443759,3.913873,4.7095103,-11.952514,-0.9624295,1.6547288,8.184944,-7.9634614,-4.017815,6.504879,-5.872887,-7.0578647,-8.137633,-2.639933,-2.4946103,-8.844602,2.5570393,-0.4225362,-3.1806316,6.9425983,-0.121313736,-0.0002168566,6.910522,-1.3110101,6.2363577,-4.744749,7.0456634,-11.43871,-2.3649385,-5.8808317,7.679302,-4.701895,-8.643631,-3.1370194,-3.0041509,4.097285,-12.545109,-1.0354798,2.0810304,6.681728,11.626296,-11.301899,-12.886894,-7.440519,-9.023266,-11.950844,-11.333745,-12.340936,1.6999645,-3.9964461,11.907363,1.2709702,9.620712,-1.6193448,6.140011,-11.809243,3.8052433,-5.737088,-11.386044,-2.790261,-1.7389394,-12.726248,-4.745883,-9.798673,-8.581474,1.4424658,8.88865,9.090771,-3.1586826,1.6635901,-11.225454,1.2423823,-10.912722,-7.7948327,3.1780012,3.801938,-4.2192745,14.25713,6.9292536,12.843004,-0.4271577,-6.4678,-7.3431897,6.7443447,-13.23609,-1.6450658,0.6618681
ISOPROPYL PALMITATE,-10.027225,-0.08845675,-12.7738,-15.074624,-9.27854,1.7999909,-4.7773232,-6.7463226,-9.930991,-5.3381653,11.228227,10.561988,1.5078226,8.795737,3.2542336,7.412034,1.5484471,7.792893,-5.6875095,-10.7883005,2.577001,4.3497925,6.9862747,6.983105,4.313116,1.0824124,-8.906227,-4.5242057,4.9581966,-0.9100944,7.395541,4.135892,5.9566526,-2.8530087,-9.031764,-5.4361153,-3.8413355,0.7972565,-13.556269,7.37419,12.19802,12.745936,6.825501,5.1238546,-2.5026784,1.1294274,13.251012,2.2594235,7.73172,-12.541827,4.0594916,1.8212428,-5.7070436,-11.792008,-5.061876,-0.19471666,-1.6891661,11.329072,-11.103107,-4.022529,6.071212,6.136183,6.0120125,8.083637,-6.839882,1.4684969,-6.1815524,11.642284,1.7289872,-11.855016,-6.1515827,-5.611744,-2.304357,-11.305166,-11.925173,1.0997849,5.643706,-3.751917,-3.4404604,3.8384602,4.879151,7.0490603,-2.8268096,-3.4354718,-10.302753,8.255964,1.1734182,-9.076718,-9.101721,-5.6325192,1.6001942,12.056879,-0.69878846,9.567475,-12.399217,9.380023,-7.975638,6.9969473,1.9261678,0.22700511,-1.4134985,-2.8931937,-7.361359,2.2012172,2.1610184,-13.156689,8.221056,2.3909192,3.229543,-4.8369017,-1.6136105,-2.7802923,1.37519,-2.5799189,-3.1365728,4.925274,7.684167,0.9703319,1.9739431,2.634678,3.0563521,8.826986,-6.300851,-4.537177,11.032436,-13.673588,-7.335836,8.087245
ISOSORBIDE,-10.884975,-10.67337,-7.3513765,-5.4232697,-7.9630384,12.191561,-7.795533,-13.203139,-5.9599075,-13.603214,3.130073,10.203374,-2.5716803,9.634437,9.265926,4.80687,2.8380933,10.1336155,-8.4385805,-9.125741,7.746276,9.088181,14.078472,13.158487,8.979806,0.071327105,-2.5126634,5.4634194,-5.864346,4.2668858,12.467471,0.8404476,3.1317637,-9.986785,-12.102447,-1.6101553,-8.410936,-7.194508,-1.9849508,13.942669,7.2419515,7.968674,4.3998837,5.8381405,-11.479532,-1.2159529,2.8660815,7.0199194,-6.016365,-5.0331616,7.0132046,-5.2545705,-6.5246406,-9.144233,-2.225708,-1.9055014,-8.535565,3.2883232,-2.068403,-3.2999532,7.0468035,0.48632172,-0.29807228,7.0781164,-2.8527412,5.135802,-4.7754607,7.174777,-10.676215,-4.108008,-5.864708,7.7068553,-5.2141213,-9.652887,-2.9371896,-2.6196508,4.200137,-12.827265,-1.3321445,1.4840873,6.9701424,11.122219,-11.16823,-11.94428,-8.060451,-7.9178596,-10.212189,-11.935429,-12.261264,2.3481336,-4.0186515,12.066724,0.4589059,9.519056,-1.78843,6.066345,-12.297804,3.9819453,-4.661669,-9.865829,-1.7049774,-1.5770583,-12.031079,-2.8459678,-9.158906,-9.216844,0.9361292,8.8938875,8.867238,-2.698814,0.57752895,-10.087886,1.3491585,-9.384735,-6.2460117,2.7584894,3.5406873,-4.228793,13.025279,7.118334,11.774364,0.26377505,-6.356066,-7.8844705,8.120382,-13.860355,-1.603729,1.6349051
ISOSORBIDE DINITRATE,-10.884975,-10.67337,-7.3513765,-5.4232697,-7.9630384,12.191561,-7.795533,-13.203139,-5.9599075,-13.603214,3.130073,10.203374,-2.5716803,9.634437,9.265926,4.80687,2.8380933,10.1336155,-8.4385805,-9.125741,7.746276,9.088181,14.078472,13.158487,8.979806,0.071327105,-2.5126634,5.4634194,-5.864346,4.2668858,12.467471,0.8404476,3.1317637,-9.986785,-12.102447,-1.6101553,-8.410936,-7.194508,-1.9849508,13.942669,7.2419515,7.968674,4.3998837,5.8381405,-11.479532,-1.2159529,2.8660815,7.0199194,-6.016365,-5.0331616,7.0132046,-5.2545705,-6.5246406,-9.144233,-2.225708,-1.9055014,-8.535565,3.2883232,-2.068403,-3.2999532,7.0468035,0.48632172,-0.29807228,7.0781164,-2.8527412,5.135802,-4.7754607,7.174777,-10.676215,-4.108008,-5.864708,7.7068553,-5.2141213,-9.652887,-2.9371896,-2.6196508,4.200137,-12.827265,-1.3321445,1.4840873,6.9701424,11.122219,-11.16823,-11.94428,-8.060451,-7.9178596,-10.212189,-11.935429,-12.261264,2.3481336,-4.0186515,12.066724,0.4589059,9.519056,-1.78843,6.066345,-12.297804,3.9819453,-4.661669,-9.865829,-1.7049774,-1.5770583,-12.031079,-2.8459678,-9.158906,-9.216844,0.9361292,8.8938875,8.867238,-2.698814,0.57752895,-10.087886,1.3491585,-9.384735,-6.2460117,2.7584894,3.5406873,-4.228793,13.025279,7.118334,11.774364,0.26377505,-6.356066,-7.8844705,8.120382,-13.860355,-1.603729,1.6349051
ISOTRETINOIN,-8.597443,1.9344779,-10.532821,-17.12678,-11.533063,-0.8344666,-5.7656374,-4.269096,-8.8083935,-0.65699255,6.3744965,8.480976,-1.557168,6.3774424,-1.821446,8.818185,1.8103663,7.115255,-4.9624324,-10.37073,1.892944,-1.4836228,1.3059812,3.8115575,3.84025,-0.6578719,-7.548977,-7.6105676,11.321753,-1.0898534,4.071237,8.0198555,5.1783395,-1.3633802,-8.63191,-8.262728,-3.1749163,1.8370758,-15.56246,4.2179723,12.757086,5.067741,7.224704,2.2178562,0.8730049,0.90176696,12.011211,-2.9664202,8.296662,-9.965301,3.237353,4.9358897,1.4775907,-10.78187,-6.7867804,-2.7494743,1.4817054,10.660196,-11.52047,-8.994186,7.701814,5.8790865,4.503287,9.919375,-7.797465,0.2819985,-6.443758,12.49809,4.51605,-12.288637,-8.634917,-9.7607355,-7.569743,-7.3090825,-9.531928,7.453359,2.4016943,-0.9016448,-5.5401716,2.9588566,5.9860897,2.1873722,-3.5556037,-1.4039917,-7.0830708,9.380982,5.790894,-8.139269,-8.010823,-7.747274,0.3272129,10.870541,-8.138556,11.353158,-10.967065,10.983641,-4.2243686,4.879913,7.7889347,3.497693,-2.8067865,-1.0679777,-2.877357,4.2250023,1.4768171,-9.189724,4.1306977,-0.29213023,0.74209136,-2.3898187,4.410181,-0.3482937,-3.1559024,3.0566869,2.6212893,6.074071,5.0958014,3.8453937,-1.799896,2.8957248,1.866053,10.4618435,-7.5339217,-2.388321,10.707895,-10.745565,-7.2354283,5.9581485
ISRADIPINE,-12.7575655,-8.8280115,-8.303048,-5.276802,-2.815084,10.304893,-6.1684194,-4.383402,-4.735471,0.15394604,3.9950047,8.443771,-10.220029,12.138018,8.427976,4.628805,8.128924,11.598832,-12.900478,-4.4363756,1.5027446,3.2238595,5.850482,7.972545,12.455216,-1.1434118,-6.027063,-2.2123418,-6.280562,4.442693,6.9347324,1.905423,10.410643,-12.902582,-7.493562,-1.7185534,-8.208934,-7.9232416,-3.0489945,8.620878,1.7930905,8.123065,0.96773785,-3.1125643,-4.742348,-0.34792876,2.3993235,9.770702,-8.219584,-3.3538983,1.5820031,-1.6170481,-9.943361,-4.148608,-6.0849037,-1.6183976,-6.3734856,2.7866592,3.3259666,-1.084835,4.7458253,1.0592792,4.6135798,5.048314,2.7762396,9.773308,-2.2748132,7.9800134,-3.2007854,0.16814882,-5.186089,-1.7187401,2.1638055,-2.4283135,-11.541209,-2.508823,3.30216,-3.1383986,-1.3495822,7.0485277,0.23853412,9.2563305,-2.9147835,-8.842403,-3.4440181,-1.7867737,-10.609097,-3.2625294,-7.417519,-6.027229,1.6931942,8.351647,6.873548,7.412756,-8.96564,7.1929317,-5.446519,3.0950022,-5.585302,-8.90704,-6.163469,-5.8430743,-10.44582,-11.686324,-3.1951475,-4.96993,9.774287,3.1299605,6.077825,-5.844495,3.233733,-7.230101,1.7989995,-13.202011,-12.302689,5.1912594,8.544083,-2.2050722,10.295545,-1.447997,9.3438835,1.4738369,-6.664681,0.470854,0.632236,-7.4220915,-4.896739,-0.7840848
ISTRADEFYLLINE,5.4015064,6.906773,-1.1914762,5.596972,11.7988,-8.138544,1.5230362,9.533982,9.575888,14.468834,5.1305676,-0.74993515,-0.61263484,0.9950479,-1.4824121,0.15810712,-0.7787683,-3.7767837,2.4747972,13.145006,-14.076182,-6.9912643,-10.271602,-7.703044,-0.52660143,3.305957,-5.4771004,-9.667587,-0.76801896,1.8463845,-8.541928,0.5218706,6.2979593,2.0774064,9.603817,-1.1866513,-0.23997429,5.224436,5.2174006,-9.752689,-7.503173,0.8783801,-1.0117829,-8.016642,7.6550922,7.6136017,0.39943543,6.68916,2.7765155,-0.23876941,-12.719864,-0.5727738,-1.7217356,8.444757,-2.6527033,-2.032579,8.437897,2.2168834,2.1758657,10.139231,-8.829327,-5.06687,9.476042,-10.861443,9.418369,-0.7308116,0.009323299,-7.2311354,5.804741,11.545649,6.4212394,-10.020151,13.583752,4.6367297,-4.2763844,-2.1743665,4.135753,12.686614,8.042202,1.7511791,-7.03997,-1.5752964,12.736159,8.791209,2.4025502,5.5443516,-1.6216578,11.320538,9.859869,-6.3683577,3.59048,-8.974062,11.322279,-8.923256,-3.622183,-3.2997599,12.89692,3.9558382,-3.9125063,-1.4885198,-6.491564,0.9329137,2.47538,-3.4263937,11.462441,2.0877793,6.1367555,-4.423837,-9.853006,-8.359877,0.18868876,0.02840048,-0.69244504,-1.5933902,-8.262806,3.8939192,5.095711,3.0257792,-5.8627243,-6.376637,-8.169701,2.2445002,6.9688077,10.580862,-9.500188,9.994681,-6.1379733,3.7173877
